payment_id,order_id,payment_method,payment_status
PAY000690,ORD000690,Debit Card,Success
PAY000691,ORD000691,Cash,Success
PAY000692,ORD000692,Credit Card,Success
PAY000693,ORD000693,UPI,Success
PAY000694,ORD000694,Debit Card,Success
PAY000695,ORD000695,Wallet,Success
PAY000696,ORD000696,UPI,Success
PAY000697,ORD000697,UPI,Refunded
PAY000698,ORD000698,Wallet,Refunded
PAY000699,ORD000699,Debit Card,Success
PAY000700,ORD000700,UPI,Success
PAY000701,ORD000701,Credit Card,Success
PAY000702,ORD000702,Cash,Success
PAY000703,ORD000703,Debit Card,Refunded
PAY000704,ORD000704,UPI,Success
PAY000705,ORD000705,UPI,Success
PAY000706,ORD000706,Cash,Success
PAY000707,ORD000707,Wallet,Success
PAY000708,ORD000708,Cash,Success
PAY000709,ORD000709,UPI,Success
PAY000710,ORD000710,Wallet,Refunded
PAY000711,ORD000711,Wallet,Success
PAY000712,ORD000712,Credit Card,Success
PAY000713,ORD000713,UPI,Success
PAY000714,ORD000714,Debit Card,Refunded
PAY000715,ORD000715,Cash,Success
PAY000716,ORD000716,Wallet,Success
PAY000717,ORD000717,Credit Card,Success
PAY000718,ORD000718,UPI,Success
PAY000719,ORD000719,UPI,Success
PAY000720,ORD000720,UPI,Failed
PAY000721,ORD000721,UPI,Success
PAY000722,ORD000722,Wallet,Success
PAY000723,ORD000723,Credit Card,Refunded
PAY000724,ORD000724,UPI,Success
PAY000725,ORD000725,Credit Card,Failed
PAY000726,ORD000726,Wallet,Success
PAY000727,ORD000727,Credit Card,Success
PAY000728,ORD000728,Debit Card,Success
PAY000729,ORD000729,UPI,Success
PAY000730,ORD000730,Wallet,Success
PAY000731,ORD000731,Credit Card,Success
PAY000732,ORD000732,Wallet,Success
PAY000733,ORD000733,Credit Card,Success
PAY000734,ORD000734,Credit Card,Success
PAY000735,ORD000735,Credit Card,Success
PAY000736,ORD000736,Debit Card,Success
PAY000737,ORD000737,Debit Card,Success
PAY000738,ORD000738,UPI,Success
PAY000739,ORD000739,Debit Card,Success
PAY000740,ORD000740,Debit Card,Success
PAY000741,ORD000741,Cash,Refunded
PAY000742,ORD000742,Credit Card,Refunded
PAY000743,ORD000743,Credit Card,Success
PAY000744,ORD000744,UPI,Success
PAY000745,ORD000745,Credit Card,Success
PAY000746,ORD000746,Cash,Failed
PAY000747,ORD000747,Wallet,Success
PAY000748,ORD000748,Credit Card,Failed
PAY000749,ORD000749,Cash,Success
PAY000750,ORD000750,UPI,Success
PAY000751,ORD000751,UPI,Refunded
PAY000752,ORD000752,Credit Card,Refunded
PAY000753,ORD000753,UPI,Success
PAY000754,ORD000754,Debit Card,Success
PAY000755,ORD000755,Wallet,Success
PAY000756,ORD000756,UPI,Success
PAY000757,ORD000757,UPI,Success
PAY000758,ORD000758,Debit Card,Success
PAY000759,ORD000759,Credit Card,Success
PAY000760,ORD000760,Debit Card,Success
PAY000761,ORD000761,Credit Card,Failed
PAY000762,ORD000762,Credit Card,Success
PAY000763,ORD000763,Credit Card,Refunded
PAY000764,ORD000764,Debit Card,Success
PAY000765,ORD000765,UPI,Success
PAY000766,ORD000766,UPI,Failed
PAY000767,ORD000767,UPI,Success
PAY000768,ORD000768,Wallet,Success
PAY000769,ORD000769,Wallet,Success
PAY000770,ORD000770,Cash,Success
PAY000771,ORD000771,Credit Card,Success
PAY000772,ORD000772,Cash,Refunded
PAY000773,ORD000773,Wallet,Refunded
PAY000774,ORD000774,UPI,Success
PAY000775,ORD000775,Wallet,Success
PAY000776,ORD000776,Wallet,Success
PAY000777,ORD000777,Wallet,Success
PAY000778,ORD000778,Wallet,Success
PAY000779,ORD000779,Credit Card,Success
PAY000780,ORD000780,Cash,Success
PAY000781,ORD000781,Cash,Success
PAY000782,ORD000782,Credit Card,Success
PAY000783,ORD000783,Debit Card,Success
PAY000784,ORD000784,UPI,Success
PAY000785,ORD000785,Wallet,Success
PAY000786,ORD000786,Wallet,Success
PAY000787,ORD000787,Cash,Success
PAY000788,ORD000788,Wallet,Success
PAY000789,ORD000789,Wallet,Success
PAY000790,ORD000790,Credit Card,Refunded
PAY000791,ORD000791,Cash,Success
PAY000792,ORD000792,Cash,Success
PAY000793,ORD000793,UPI,Success
PAY000794,ORD000794,Cash,Success
PAY000795,ORD000795,Debit Card,Success
PAY000796,ORD000796,Cash,Failed
PAY000797,ORD000797,UPI,Refunded
PAY000798,ORD000798,UPI,Success
PAY000799,ORD000799,Wallet,Success
PAY000800,ORD000800,UPI,Failed
PAY000801,ORD000801,Wallet,Failed
PAY000802,ORD000802,UPI,Failed
PAY000803,ORD000803,UPI,Success
PAY000804,ORD000804,UPI,Success
PAY000805,ORD000805,Cash,Success
PAY000806,ORD000806,Cash,Failed
PAY000807,ORD000807,Debit Card,Success
PAY000808,ORD000808,Credit Card,Success
PAY000809,ORD000809,Debit Card,Success
PAY000810,ORD000810,Cash,Success
PAY000811,ORD000811,Credit Card,Success
PAY000812,ORD000812,Wallet,Success
PAY000813,ORD000813,Credit Card,Success
PAY000814,ORD000814,Credit Card,Refunded
PAY000815,ORD000815,Debit Card,Success
PAY000816,ORD000816,Cash,Success
PAY000817,ORD000817,UPI,Refunded
PAY000818,ORD000818,Debit Card,Success
PAY000819,ORD000819,Credit Card,Refunded
PAY000820,ORD000820,UPI,Success
PAY000821,ORD000821,Credit Card,Success
PAY000822,ORD000822,Wallet,Failed
PAY000823,ORD000823,Cash,Success
PAY000824,ORD000824,Credit Card,Success
PAY000825,ORD000825,Wallet,Success
PAY000826,ORD000826,Wallet,Success
PAY000827,ORD000827,Cash,Success
PAY000828,ORD000828,Debit Card,Success
PAY000829,ORD000829,Credit Card,Success
PAY000830,ORD000830,Cash,Refunded
PAY000831,ORD000831,Wallet,Success
PAY000832,ORD000832,Wallet,Success
PAY000833,ORD000833,UPI,Success
PAY000834,ORD000834,Debit Card,Success
PAY000835,ORD000835,UPI,Success
PAY000836,ORD000836,Debit Card,Success
PAY000837,ORD000837,Cash,Success
PAY000838,ORD000838,Wallet,Success
PAY000839,ORD000839,Wallet,Refunded
PAY000840,ORD000840,UPI,Success
PAY000841,ORD000841,Debit Card,Success
PAY000842,ORD000842,Wallet,Success
PAY000843,ORD000843,Cash,Success
PAY000844,ORD000844,Wallet,Success
PAY000845,ORD000845,Credit Card,Success
PAY000846,ORD000846,UPI,Success
PAY000847,ORD000847,Debit Card,Success
PAY000848,ORD000848,Cash,Success
PAY000849,ORD000849,Credit Card,Failed
PAY000850,ORD000850,Cash,Success
PAY000851,ORD000851,UPI,Success
PAY000852,ORD000852,UPI,Refunded
PAY000853,ORD000853,Wallet,Success
PAY000854,ORD000854,Debit Card,Success
PAY000855,ORD000855,Cash,Success
PAY000856,ORD000856,Debit Card,Success
PAY000857,ORD000857,Debit Card,Success
PAY000858,ORD000858,Debit Card,Success
PAY000859,ORD000859,Wallet,Success
PAY000860,ORD000860,Cash,Success
PAY000861,ORD000861,Debit Card,Failed
PAY000862,ORD000862,Debit Card,Success
PAY000863,ORD000863,Cash,Refunded
PAY000864,ORD000864,Debit Card,Success
PAY000865,ORD000865,Credit Card,Failed
PAY000866,ORD000866,Credit Card,Success
PAY000867,ORD000867,Debit Card,Success
PAY000868,ORD000868,Credit Card,Success
PAY000869,ORD000869,Wallet,Success
PAY000870,ORD000870,Cash,Success
PAY000871,ORD000871,UPI,Success
PAY000872,ORD000872,Credit Card,Failed
PAY000873,ORD000873,Debit Card,Success
PAY000874,ORD000874,Wallet,Success
PAY000875,ORD000875,Wallet,Success
PAY000876,ORD000876,UPI,Success
PAY000877,ORD000877,Cash,Success
PAY000878,ORD000878,Credit Card,Failed
PAY000879,ORD000879,Cash,Success
PAY000880,ORD000880,Credit Card,Success
PAY000881,ORD000881,Debit Card,Refunded
PAY000882,ORD000882,Credit Card,Failed
PAY000883,ORD000883,Debit Card,Success
PAY000884,ORD000884,Cash,Success
PAY000885,ORD000885,UPI,Success
PAY000886,ORD000886,UPI,Refunded
PAY000887,ORD000887,Credit Card,Success
PAY000888,ORD000888,UPI,Success
PAY000889,ORD000889,Cash,Success
PAY000890,ORD000890,Debit Card,Success
PAY000891,ORD000891,Credit Card,Success
PAY000892,ORD000892,Debit Card,Success
PAY000893,ORD000893,UPI,Success
PAY000894,ORD000894,UPI,Success
PAY000895,ORD000895,Debit Card,Success
PAY000896,ORD000896,UPI,Success
PAY000897,ORD000897,Wallet,Success
PAY000898,ORD000898,Credit Card,Success
PAY000899,ORD000899,UPI,Success
PAY000900,ORD000900,Credit Card,Success
PAY000901,ORD000901,Wallet,Success
PAY000902,ORD000902,Wallet,Success
PAY000903,ORD000903,Credit Card,Refunded
PAY000904,ORD000904,UPI,Success
PAY000905,ORD000905,Debit Card,Success
PAY000906,ORD000906,Credit Card,Success
PAY000907,ORD000907,UPI,Success
PAY000908,ORD000908,UPI,Success
PAY000909,ORD000909,Debit Card,Refunded
PAY000910,ORD000910,UPI,Refunded
PAY000911,ORD000911,UPI,Success
PAY000912,ORD000912,Cash,Success
PAY000913,ORD000913,Cash,Success
PAY000914,ORD000914,Wallet,Failed
PAY000915,ORD000915,Credit Card,Success
PAY000916,ORD000916,Wallet,Success
PAY000917,ORD000917,Wallet,Failed
PAY000918,ORD000918,Cash,Success
PAY000919,ORD000919,Debit Card,Success
PAY000920,ORD000920,UPI,Success
PAY000921,ORD000921,Wallet,Success
PAY000922,ORD000922,Credit Card,Success
PAY000923,ORD000923,Debit Card,Success
PAY000924,ORD000924,UPI,Refunded
PAY000925,ORD000925,Credit Card,Refunded
PAY000926,ORD000926,Debit Card,Success
PAY000927,ORD000927,UPI,Success
PAY000928,ORD000928,Debit Card,Success
PAY000929,ORD000929,Wallet,Success
PAY000930,ORD000930,Debit Card,Success
PAY000931,ORD000931,Cash,Success
PAY000932,ORD000932,UPI,Success
PAY000933,ORD000933,Debit Card,Success
PAY000934,ORD000934,UPI,Refunded
PAY000935,ORD000935,Debit Card,Success
PAY000936,ORD000936,UPI,Success
PAY000937,ORD000937,UPI,Success
PAY000938,ORD000938,Wallet,Failed
PAY000939,ORD000939,UPI,Failed
PAY000940,ORD000940,Wallet,Success
PAY000941,ORD000941,Credit Card,Success
PAY000942,ORD000942,Credit Card,Success
PAY000943,ORD000943,Wallet,Success
PAY000944,ORD000944,UPI,Success
PAY000945,ORD000945,Cash,Success
PAY000946,ORD000946,Cash,Success
PAY000947,ORD000947,Credit Card,Success
PAY000948,ORD000948,Credit Card,Success
PAY000949,ORD000949,Wallet,Success
PAY000950,ORD000950,Debit Card,Success
PAY000951,ORD000951,Wallet,Success
PAY000952,ORD000952,UPI,Success
PAY000953,ORD000953,Cash,Success
PAY000954,ORD000954,Wallet,Success
PAY000955,ORD000955,Wallet,Success
PAY000956,ORD000956,Credit Card,Refunded
PAY000957,ORD000957,Wallet,Success
PAY000958,ORD000958,UPI,Success
PAY000959,ORD000959,Cash,Success
PAY000960,ORD000960,UPI,Success
PAY000961,ORD000961,Debit Card,Success
PAY000962,ORD000962,Wallet,Refunded
PAY000963,ORD000963,UPI,Success
PAY000964,ORD000964,Credit Card,Success
PAY000965,ORD000965,Credit Card,Success
PAY000966,ORD000966,Wallet,Refunded
PAY000967,ORD000967,Wallet,Success
PAY000968,ORD000968,UPI,Failed
PAY000969,ORD000969,Credit Card,Success
PAY000970,ORD000970,UPI,Success
PAY000971,ORD000971,Wallet,Failed
PAY000972,ORD000972,Debit Card,Success
PAY000973,ORD000973,Cash,Success
PAY000974,ORD000974,Wallet,Success
PAY000975,ORD000975,Debit Card,Refunded
PAY000976,ORD000976,Cash,Refunded
PAY000977,ORD000977,Cash,Failed
PAY000978,ORD000978,Debit Card,Success
PAY000979,ORD000979,Wallet,Success
PAY000980,ORD000980,Debit Card,Refunded
PAY000981,ORD000981,Wallet,Success
PAY000982,ORD000982,Cash,Success
PAY000983,ORD000983,Cash,Refunded
PAY000984,ORD000984,Credit Card,Success
PAY000985,ORD000985,Wallet,Success
PAY000986,ORD000986,UPI,Success
PAY000987,ORD000987,Wallet,Success
PAY000988,ORD000988,Cash,Failed
PAY000989,ORD000989,UPI,Success
PAY000990,ORD000990,Debit Card,Success
PAY000991,ORD000991,Credit Card,Success
PAY000992,ORD000992,Debit Card,Success
PAY000993,ORD000993,Debit Card,Success
PAY000994,ORD000994,UPI,Success
PAY000995,ORD000995,Debit Card,Success
PAY000996,ORD000996,Credit Card,Refunded
PAY000997,ORD000997,Credit Card,Success
PAY000998,ORD000998,UPI,Failed
PAY000999,ORD000999,Cash,Success
PAY001000,ORD001000,Wallet,Success
PAY001001,ORD001001,Cash,Success
PAY001002,ORD001002,Credit Card,Success
PAY001003,ORD001003,Credit Card,Success
PAY001004,ORD001004,Wallet,Success
PAY001005,ORD001005,Credit Card,Refunded
PAY001006,ORD001006,Debit Card,Success
PAY001007,ORD001007,Debit Card,Success
PAY001008,ORD001008,Credit Card,Refunded
PAY001009,ORD001009,Cash,Success
PAY001010,ORD001010,Credit Card,Success
PAY001011,ORD001011,Wallet,Refunded
PAY001012,ORD001012,Debit Card,Success
PAY001013,ORD001013,Wallet,Success
PAY001014,ORD001014,UPI,Success
PAY001015,ORD001015,Wallet,Success
PAY001016,ORD001016,Debit Card,Success
PAY001017,ORD001017,Credit Card,Success
PAY001018,ORD001018,Wallet,Success
PAY001019,ORD001019,Wallet,Success
PAY001020,ORD001020,Wallet,Success
PAY001021,ORD001021,Cash,Failed
PAY001022,ORD001022,Debit Card,Success
PAY001023,ORD001023,Credit Card,Success
PAY001024,ORD001024,Wallet,Success
PAY001025,ORD001025,Cash,Success
PAY001026,ORD001026,Wallet,Success
PAY001027,ORD001027,UPI,Success
PAY001028,ORD001028,UPI,Success
PAY001029,ORD001029,UPI,Success
PAY001030,ORD001030,UPI,Success
PAY001031,ORD001031,UPI,Failed
PAY001032,ORD001032,UPI,Success
PAY001033,ORD001033,Wallet,Success
PAY001034,ORD001034,Debit Card,Success
PAY001035,ORD001035,Credit Card,Failed
PAY001036,ORD001036,Debit Card,Success
PAY001037,ORD001037,UPI,Success
PAY001038,ORD001038,UPI,Success
PAY001039,ORD001039,UPI,Success
PAY001040,ORD001040,Wallet,Failed
PAY001041,ORD001041,Wallet,Success
PAY001042,ORD001042,Wallet,Failed
PAY001043,ORD001043,UPI,Success
PAY001044,ORD001044,Wallet,Failed
PAY001045,ORD001045,UPI,Failed
PAY001046,ORD001046,Cash,Success
PAY001047,ORD001047,Cash,Success
PAY001048,ORD001048,Credit Card,Success
PAY001049,ORD001049,Cash,Success
PAY001050,ORD001050,Cash,Success
PAY001051,ORD001051,Credit Card,Success
PAY001052,ORD001052,Debit Card,Success
PAY001053,ORD001053,Wallet,Success
PAY001054,ORD001054,UPI,Success
PAY001055,ORD001055,Debit Card,Success
PAY001056,ORD001056,Debit Card,Success
PAY001057,ORD001057,Credit Card,Success
PAY001058,ORD001058,Credit Card,Success
PAY001059,ORD001059,Wallet,Success
PAY001060,ORD001060,Cash,Success
PAY001061,ORD001061,UPI,Success
PAY001062,ORD001062,Cash,Success
PAY001063,ORD001063,Wallet,Success
PAY001064,ORD001064,Credit Card,Success
PAY001065,ORD001065,Wallet,Success
PAY001066,ORD001066,Wallet,Success
PAY001067,ORD001067,Wallet,Success
PAY001068,ORD001068,Wallet,Success
PAY001069,ORD001069,Debit Card,Refunded
PAY001070,ORD001070,UPI,Success
PAY001071,ORD001071,UPI,Success
PAY001072,ORD001072,Debit Card,Refunded
PAY001073,ORD001073,Debit Card,Success
PAY001074,ORD001074,Credit Card,Success
PAY001075,ORD001075,UPI,Success
PAY001076,ORD001076,Wallet,Failed
PAY001077,ORD001077,Cash,Success
PAY001078,ORD001078,Debit Card,Success
PAY001079,ORD001079,Debit Card,Success
PAY001080,ORD001080,Credit Card,Success
PAY001081,ORD001081,Debit Card,Success
PAY001082,ORD001082,UPI,Success
PAY001083,ORD001083,Credit Card,Success
PAY001084,ORD001084,Credit Card,Success
PAY001085,ORD001085,UPI,Success
PAY001086,ORD001086,Debit Card,Success
PAY001087,ORD001087,UPI,Success
PAY001088,ORD001088,Wallet,Success
PAY001089,ORD001089,UPI,Success
PAY001090,ORD001090,Wallet,Success
PAY001091,ORD001091,UPI,Success
PAY001092,ORD001092,Credit Card,Success
PAY001093,ORD001093,Credit Card,Refunded
PAY001094,ORD001094,Wallet,Failed
PAY001095,ORD001095,Credit Card,Failed
PAY001096,ORD001096,UPI,Success
PAY001097,ORD001097,UPI,Success
PAY001098,ORD001098,Cash,Success
PAY001099,ORD001099,Wallet,Failed
PAY001100,ORD001100,Debit Card,Success
PAY001101,ORD001101,Cash,Success
PAY001102,ORD001102,UPI,Failed
PAY001103,ORD001103,Cash,Success
PAY001104,ORD001104,Wallet,Success
PAY001105,ORD001105,Debit Card,Success
PAY001106,ORD001106,Cash,Success
PAY001107,ORD001107,Cash,Success
PAY001108,ORD001108,Cash,Failed
PAY001109,ORD001109,Cash,Success
PAY001110,ORD001110,Credit Card,Success
PAY001111,ORD001111,Cash,Success
PAY001112,ORD001112,Cash,Success
PAY001113,ORD001113,Cash,Success
PAY001114,ORD001114,Debit Card,Success
PAY001115,ORD001115,Credit Card,Failed
PAY001116,ORD001116,UPI,Success
PAY001117,ORD001117,Cash,Success
PAY001118,ORD001118,Debit Card,Success
PAY001119,ORD001119,Credit Card,Failed
PAY001120,ORD001120,Debit Card,Refunded
PAY001121,ORD001121,Cash,Refunded
PAY001122,ORD001122,Debit Card,Success
PAY001123,ORD001123,Credit Card,Success
PAY001124,ORD001124,Credit Card,Success
PAY001125,ORD001125,UPI,Success
PAY001126,ORD001126,Credit Card,Success
PAY001127,ORD001127,UPI,Refunded
PAY001128,ORD001128,UPI,Success
PAY001129,ORD001129,Debit Card,Success
PAY001130,ORD001130,Wallet,Refunded
PAY001131,ORD001131,Credit Card,Success
PAY001132,ORD001132,Cash,Success
PAY001133,ORD001133,Credit Card,Refunded
PAY001134,ORD001134,Wallet,Success
PAY001135,ORD001135,Credit Card,Success
PAY001136,ORD001136,Credit Card,Success
PAY001137,ORD001137,Wallet,Success
PAY001138,ORD001138,Cash,Success
PAY001139,ORD001139,Wallet,Success
PAY001140,ORD001140,Debit Card,Success
PAY001141,ORD001141,Credit Card,Success
PAY001142,ORD001142,Debit Card,Success
PAY001143,ORD001143,Credit Card,Refunded
PAY001144,ORD001144,Debit Card,Success
PAY001145,ORD001145,Debit Card,Success
PAY001146,ORD001146,Cash,Success
PAY001147,ORD001147,UPI,Success
PAY001148,ORD001148,Wallet,Success
PAY001149,ORD001149,Debit Card,Success
PAY001150,ORD001150,Debit Card,Success
PAY001151,ORD001151,Cash,Success
PAY001152,ORD001152,Wallet,Success
PAY001153,ORD001153,Debit Card,Failed
PAY001154,ORD001154,Wallet,Failed
PAY001155,ORD001155,Cash,Success
PAY001156,ORD001156,Debit Card,Success
PAY001157,ORD001157,Wallet,Success
PAY001158,ORD001158,Wallet,Success
PAY001159,ORD001159,UPI,Success
PAY001160,ORD001160,Cash,Refunded
PAY001161,ORD001161,Credit Card,Success
PAY001162,ORD001162,Credit Card,Success
PAY001163,ORD001163,Credit Card,Success
PAY001164,ORD001164,Debit Card,Failed
PAY001165,ORD001165,UPI,Success
PAY001166,ORD001166,Credit Card,Failed
PAY001167,ORD001167,UPI,Success
PAY001168,ORD001168,Debit Card,Refunded
PAY001169,ORD001169,Wallet,Success
PAY001170,ORD001170,UPI,Refunded
PAY001171,ORD001171,Wallet,Success
PAY001172,ORD001172,UPI,Success
PAY001173,ORD001173,Debit Card,Success
PAY001174,ORD001174,Wallet,Success
PAY001175,ORD001175,Cash,Success
PAY001176,ORD001176,Debit Card,Success
PAY001177,ORD001177,Wallet,Success
PAY001178,ORD001178,Debit Card,Failed
PAY001179,ORD001179,Cash,Refunded
PAY001180,ORD001180,Debit Card,Success
PAY001181,ORD001181,Cash,Failed
PAY001182,ORD001182,UPI,Success
PAY001183,ORD001183,UPI,Success
PAY001184,ORD001184,UPI,Success
PAY001185,ORD001185,Credit Card,Success
PAY001186,ORD001186,Debit Card,Success
PAY001187,ORD001187,Credit Card,Failed
PAY001188,ORD001188,UPI,Success
PAY001189,ORD001189,Debit Card,Failed
PAY001190,ORD001190,UPI,Success
PAY001191,ORD001191,Cash,Refunded
PAY001192,ORD001192,Cash,Success
PAY001193,ORD001193,Debit Card,Success
PAY001194,ORD001194,UPI,Success
PAY001195,ORD001195,Wallet,Success
PAY001196,ORD001196,Cash,Success
PAY001197,ORD001197,Debit Card,Success
PAY001198,ORD001198,Debit Card,Success
PAY001199,ORD001199,UPI,Success
PAY001200,ORD001200,Wallet,Success
PAY001201,ORD001201,UPI,Refunded
PAY001202,ORD001202,UPI,Success
PAY001203,ORD001203,Credit Card,Success
PAY001204,ORD001204,Cash,Success
PAY001205,ORD001205,Credit Card,Success
PAY001206,ORD001206,Cash,Success
PAY001207,ORD001207,Wallet,Refunded
PAY001208,ORD001208,Credit Card,Success
PAY001209,ORD001209,Cash,Success
PAY001210,ORD001210,Credit Card,Success
PAY001211,ORD001211,UPI,Success
PAY001212,ORD001212,Wallet,Success
PAY001213,ORD001213,UPI,Success
PAY001214,ORD001214,Cash,Success
PAY001215,ORD001215,UPI,Success
PAY001216,ORD001216,Debit Card,Failed
PAY001217,ORD001217,Cash,Success
PAY001218,ORD001218,Wallet,Success
PAY001219,ORD001219,Credit Card,Success
PAY001220,ORD001220,UPI,Failed
PAY001221,ORD001221,Cash,Success
PAY001222,ORD001222,Wallet,Success
PAY001223,ORD001223,Debit Card,Success
PAY001224,ORD001224,Debit Card,Success
PAY001225,ORD001225,Wallet,Success
PAY001226,ORD001226,Debit Card,Success
PAY001227,ORD001227,UPI,Failed
PAY001228,ORD001228,Debit Card,Success
PAY001229,ORD001229,Wallet,Success
PAY001230,ORD001230,UPI,Success
PAY001231,ORD001231,Cash,Success
PAY001232,ORD001232,Credit Card,Success
PAY001233,ORD001233,Wallet,Success
PAY001234,ORD001234,Debit Card,Success
PAY001235,ORD001235,Wallet,Success
PAY001236,ORD001236,Credit Card,Success
PAY001237,ORD001237,Credit Card,Failed
PAY001238,ORD001238,UPI,Success
PAY001239,ORD001239,Debit Card,Success
PAY001240,ORD001240,UPI,Success
PAY001241,ORD001241,Credit Card,Success
PAY001242,ORD001242,Cash,Failed
PAY001243,ORD001243,Debit Card,Success
PAY001244,ORD001244,Wallet,Success
PAY001245,ORD001245,Debit Card,Success
PAY001246,ORD001246,Debit Card,Success
PAY001247,ORD001247,Debit Card,Success
PAY001248,ORD001248,Credit Card,Success
PAY001249,ORD001249,Cash,Success
PAY001250,ORD001250,Wallet,Success
PAY001251,ORD001251,Debit Card,Success
PAY001252,ORD001252,UPI,Success
PAY001253,ORD001253,UPI,Success
PAY001254,ORD001254,Cash,Success
PAY001255,ORD001255,Debit Card,Success
PAY001256,ORD001256,Cash,Failed
PAY001257,ORD001257,Wallet,Refunded
PAY001258,ORD001258,Credit Card,Success
