review_id,order_id,customer_id,restaurant_id,rating,review_text
REV00459,ORD000304,CUST01719,REST0129,1,Loved it
REV00460,ORD000077,CUST02157,REST0053,1,Would order again
REV00461,ORD006755,CUST01064,REST0274,3,Packaging was poor
REV00462,ORD008630,CUST00814,REST0059,1,Amazing food
REV00463,ORD001209,CUST01265,REST0104,1,Worth the money
REV00464,ORD007743,CUST01534,REST0166,3,Not satisfied
REV00465,ORD008215,CUST01365,REST0076,1,Would order again
REV00466,ORD008945,CUST00820,REST0075,4,Excellent taste
REV00467,ORD008414,CUST00538,REST0147,3,Average experience
REV00468,ORD001776,CUST01436,REST0272,4,Not satisfied
REV00469,ORD003474,CUST01699,REST0065,1,Average experience
REV00470,ORD000484,CUST01114,REST0097,1,Packaging was poor
REV00471,ORD002190,CUST01353,REST0034,3,Not satisfied
REV00472,ORD000347,CUST00159,REST0276,3,Very late delivery
REV00473,ORD005482,CUST00697,REST0142,5,Would order again
REV00474,ORD008362,CUST02283,REST0232,4,Not satisfied
REV00475,ORD001473,CUST01001,REST0229,1,Average experience
REV00476,ORD005101,CUST01176,REST0278,2,Loved it
REV00477,ORD006766,CUST00495,REST0112,3,Average experience
REV00478,ORD008707,CUST01623,REST0046,1,Worth the money
REV00479,ORD004930,CUST02497,REST0142,4,Very late delivery
REV00480,ORD006330,CUST01588,REST0158,5,Not satisfied
REV00481,ORD002610,CUST02479,REST0289,2,Average experience
REV00482,ORD000004,CUST01817,REST0155,2,Would order again
REV00483,ORD002214,CUST01812,REST0129,1,Not satisfied
REV00484,ORD004828,CUST01001,REST0019,5,Average experience
REV00485,ORD000857,CUST01702,REST0231,5,Packaging was poor
REV00486,ORD006978,CUST00562,REST0158,2,Packaging was poor
REV00487,ORD005886,CUST02122,REST0022,2,Amazing food
REV00488,ORD000625,CUST02101,REST0254,4,Excellent taste
REV00489,ORD000291,CUST00411,REST0085,3,Not satisfied
REV00490,ORD002019,CUST00597,REST0085,4,Delivery was delayed
REV00491,ORD000669,CUST01179,REST0138,1,Packaging was poor
REV00492,ORD008922,CUST02319,REST0224,3,Excellent taste
REV00493,ORD008265,CUST01644,REST0164,2,Worth the money
REV00494,ORD009697,CUST01047,REST0045,1,Worth the money
REV00495,ORD001632,CUST00356,REST0114,2,Average experience
REV00496,ORD005171,CUST01303,REST0084,5,Delivery was delayed
REV00497,ORD007206,CUST01223,REST0005,1,Average experience
REV00498,ORD002523,CUST00043,REST0073,4,Amazing food
REV00499,ORD002216,CUST01738,REST0015,1,Very late delivery
REV00500,ORD006969,CUST01555,REST0018,2,Loved it
REV00501,ORD006497,CUST00710,REST0040,1,Loved it
REV00502,ORD006214,CUST01604,REST0004,3,Excellent taste
REV00503,ORD007033,CUST00945,REST0029,1,Average experience
REV00504,ORD007421,CUST00521,REST0147,2,Not satisfied
REV00505,ORD001108,CUST00058,REST0078,3,Loved it
REV00506,ORD000451,CUST01727,REST0041,5,Not satisfied
REV00507,ORD006290,CUST00415,REST0124,5,Packaging was poor
REV00508,ORD009967,CUST02419,REST0099,2,Very late delivery
REV00509,ORD000136,CUST01947,REST0072,1,Not satisfied
REV00510,ORD001786,CUST01337,REST0158,5,Not satisfied
REV00511,ORD003405,CUST01514,REST0123,4,Loved it
REV00512,ORD002907,CUST01842,REST0154,2,Excellent taste
REV00513,ORD008305,CUST00372,REST0114,3,Amazing food
REV00514,ORD007493,CUST02242,REST0008,3,Worth the money
REV00515,ORD006101,CUST01360,REST0300,3,Delivery was delayed
REV00516,ORD004505,CUST02312,REST0034,3,Amazing food
REV00517,ORD005054,CUST02204,REST0003,4,Amazing food
REV00518,ORD005206,CUST01564,REST0124,3,Delivery was delayed
REV00519,ORD004081,CUST02333,REST0013,3,Packaging was poor
REV00520,ORD006919,CUST01869,REST0065,2,Not satisfied
REV00521,ORD006803,CUST01793,REST0083,1,Amazing food
REV00522,ORD005207,CUST00603,REST0026,5,Loved it
REV00523,ORD000533,CUST02006,REST0176,5,Excellent taste
REV00524,ORD004831,CUST02323,REST0215,1,Not satisfied
REV00525,ORD004039,CUST01496,REST0060,1,Excellent taste
REV00526,ORD004085,CUST01977,REST0065,4,Worth the money
REV00527,ORD003205,CUST01525,REST0294,4,Excellent taste
REV00528,ORD007111,CUST00424,REST0197,1,Delivery was delayed
REV00529,ORD000331,CUST00091,REST0287,2,Delivery was delayed
REV00530,ORD004958,CUST00669,REST0044,2,Worth the money
REV00531,ORD003034,CUST00020,REST0029,5,Loved it
REV00532,ORD007685,CUST00679,REST0082,2,Worth the money
REV00533,ORD001598,CUST00663,REST0297,3,Amazing food
REV00534,ORD009920,CUST02481,REST0243,3,Packaging was poor
REV00535,ORD003598,CUST01995,REST0198,5,Delivery was delayed
REV00536,ORD009039,CUST02078,REST0234,3,Packaging was poor
REV00537,ORD008002,CUST01504,REST0213,1,Worth the money
REV00538,ORD000591,CUST01796,REST0250,2,Excellent taste
REV00539,ORD000648,CUST00929,REST0254,5,Would order again
REV00540,ORD009103,CUST01335,REST0255,5,Would order again
REV00541,ORD008016,CUST01828,REST0217,2,Amazing food
REV00542,ORD003772,CUST00665,REST0226,5,Would order again
REV00543,ORD009040,CUST00106,REST0220,1,Loved it
REV00544,ORD005083,CUST01165,REST0250,3,Would order again
REV00545,ORD007883,CUST01569,REST0184,3,Delivery was delayed
REV00546,ORD009363,CUST01055,REST0193,2,Amazing food
REV00547,ORD004211,CUST00619,REST0267,3,Worth the money
REV00548,ORD008835,CUST00611,REST0021,3,Excellent taste
REV00549,ORD008700,CUST00963,REST0232,4,Not satisfied
REV00550,ORD001796,CUST01062,REST0021,4,Worth the money
REV00551,ORD002587,CUST01395,REST0259,4,Packaging was poor
REV00552,ORD008356,CUST01282,REST0019,1,Packaging was poor
REV00553,ORD002317,CUST00770,REST0139,5,Worth the money
REV00554,ORD004186,CUST01701,REST0037,1,Very late delivery
REV00555,ORD008828,CUST00611,REST0167,5,Amazing food
REV00556,ORD007073,CUST00520,REST0247,5,Worth the money
REV00557,ORD005235,CUST00024,REST0247,5,Packaging was poor
REV00558,ORD008744,CUST02249,REST0006,5,Amazing food
REV00559,ORD008671,CUST00091,REST0148,4,Would order again
REV00560,ORD004769,CUST02074,REST0089,2,Loved it
REV00561,ORD009973,CUST00725,REST0284,3,Average experience
REV00562,ORD007145,CUST01703,REST0287,2,Not satisfied
REV00563,ORD002914,CUST02140,REST0091,1,Packaging was poor
REV00564,ORD009872,CUST01014,REST0058,2,Very late delivery
REV00565,ORD009894,CUST00359,REST0149,4,Excellent taste
REV00566,ORD002076,CUST00387,REST0051,1,Excellent taste
REV00567,ORD004303,CUST01280,REST0089,3,Delivery was delayed
REV00568,ORD005823,CUST00010,REST0080,4,Packaging was poor
REV00569,ORD002150,CUST00072,REST0164,2,Average experience
REV00570,ORD000145,CUST00580,REST0178,4,Very late delivery
REV00571,ORD004964,CUST00527,REST0068,1,Average experience
REV00572,ORD008160,CUST01111,REST0241,2,Average experience
REV00573,ORD009031,CUST01596,REST0105,4,Loved it
REV00574,ORD004776,CUST00593,REST0050,4,Delivery was delayed
REV00575,ORD008934,CUST00660,REST0038,3,Not satisfied
REV00576,ORD007750,CUST00123,REST0294,4,Packaging was poor
REV00577,ORD009829,CUST01347,REST0140,2,Would order again
REV00578,ORD009215,CUST01769,REST0129,4,Amazing food
REV00579,ORD006061,CUST01111,REST0219,3,Average experience
REV00580,ORD009476,CUST01827,REST0033,1,Excellent taste
REV00581,ORD006410,CUST00955,REST0041,1,Worth the money
REV00582,ORD003318,CUST01140,REST0077,1,Very late delivery
REV00583,ORD007465,CUST01212,REST0153,5,Worth the money
REV00584,ORD003062,CUST00783,REST0120,3,Amazing food
REV00585,ORD001356,CUST02394,REST0157,3,Loved it
REV00586,ORD004515,CUST00387,REST0135,2,Delivery was delayed
REV00587,ORD005506,CUST00137,REST0088,5,Worth the money
REV00588,ORD005251,CUST00954,REST0019,3,Very late delivery
REV00589,ORD004512,CUST00016,REST0047,4,Amazing food
REV00590,ORD001731,CUST02032,REST0101,2,Would order again
REV00591,ORD001759,CUST01968,REST0030,3,Excellent taste
REV00592,ORD006651,CUST01760,REST0298,2,Delivery was delayed
REV00593,ORD006647,CUST00030,REST0247,4,Would order again
REV00594,ORD009861,CUST01589,REST0059,4,Not satisfied
REV00595,ORD004140,CUST02341,REST0147,2,Would order again
REV00596,ORD009394,CUST00583,REST0186,3,Packaging was poor
REV00597,ORD005124,CUST00974,REST0157,2,Worth the money
REV00598,ORD000001,CUST00520,REST0225,2,Loved it
REV00599,ORD001865,CUST00592,REST0113,2,Average experience
REV00600,ORD000544,CUST02439,REST0056,2,Very late delivery
REV00601,ORD000350,CUST01386,REST0127,2,Amazing food
REV00602,ORD006907,CUST02406,REST0139,2,Average experience
REV00603,ORD009766,CUST01656,REST0281,2,Worth the money
REV00604,ORD002524,CUST01221,REST0099,2,Amazing food
REV00605,ORD003465,CUST02380,REST0283,3,Would order again
REV00606,ORD000458,CUST00670,REST0121,5,Would order again
REV00607,ORD003024,CUST01437,REST0077,1,Amazing food
REV00608,ORD007262,CUST01348,REST0180,1,Would order again
REV00609,ORD009516,CUST00691,REST0047,3,Packaging was poor
REV00610,ORD007873,CUST02309,REST0083,3,Would order again
REV00611,ORD006626,CUST01154,REST0204,3,Delivery was delayed
REV00612,ORD002535,CUST00039,REST0199,2,Worth the money
REV00613,ORD000132,CUST01455,REST0297,4,Not satisfied
REV00614,ORD003705,CUST00609,REST0160,2,Loved it
REV00615,ORD001373,CUST01623,REST0070,1,Average experience
REV00616,ORD006201,CUST00616,REST0204,2,Average experience
REV00617,ORD004857,CUST01375,REST0166,2,Would order again
REV00618,ORD004713,CUST02279,REST0240,2,Packaging was poor
REV00619,ORD005545,CUST01935,REST0148,3,Average experience
REV00620,ORD001414,CUST01066,REST0002,4,Worth the money
REV00621,ORD004114,CUST01158,REST0013,1,Would order again
REV00622,ORD000656,CUST01667,REST0012,5,Would order again
REV00623,ORD008138,CUST01074,REST0293,3,Packaging was poor
REV00624,ORD004099,CUST02404,REST0299,4,Delivery was delayed
REV00625,ORD000593,CUST00583,REST0101,2,Loved it
REV00626,ORD008709,CUST02349,REST0276,2,Excellent taste
REV00627,ORD003124,CUST00300,REST0242,3,Not satisfied
REV00628,ORD003048,CUST02401,REST0139,5,Would order again
REV00629,ORD003888,CUST01424,REST0083,5,Would order again
REV00630,ORD005736,CUST00834,REST0270,5,Worth the money
REV00631,ORD002185,CUST02042,REST0101,4,Excellent taste
REV00632,ORD002146,CUST02027,REST0072,5,Delivery was delayed
REV00633,ORD007048,CUST00538,REST0280,3,Excellent taste
REV00634,ORD003106,CUST01750,REST0001,5,Loved it
REV00635,ORD009234,CUST00191,REST0256,4,Delivery was delayed
REV00636,ORD009097,CUST00219,REST0024,5,Would order again
REV00637,ORD002770,CUST00196,REST0007,1,Packaging was poor
REV00638,ORD005222,CUST01232,REST0100,1,Amazing food
REV00639,ORD005834,CUST00711,REST0240,5,Average experience
REV00640,ORD001733,CUST02420,REST0102,1,Amazing food
REV00641,ORD000266,CUST01325,REST0024,4,Worth the money
REV00642,ORD005145,CUST01473,REST0243,2,Excellent taste
REV00643,ORD008268,CUST01398,REST0139,5,Very late delivery
REV00644,ORD003938,CUST00134,REST0289,4,Not satisfied
REV00645,ORD000762,CUST00176,REST0188,2,Very late delivery
REV00646,ORD007221,CUST00295,REST0265,5,Worth the money
REV00647,ORD008440,CUST01560,REST0015,3,Would order again
REV00648,ORD003258,CUST02371,REST0034,4,Would order again
REV00649,ORD004339,CUST00042,REST0080,5,Excellent taste
REV00650,ORD004363,CUST01512,REST0045,4,Delivery was delayed
REV00651,ORD000317,CUST01381,REST0225,3,Delivery was delayed
REV00652,ORD008070,CUST02151,REST0270,4,Amazing food
REV00653,ORD001852,CUST00575,REST0222,2,Amazing food
REV00654,ORD002485,CUST01024,REST0181,4,Delivery was delayed
REV00655,ORD009874,CUST00312,REST0231,2,Would order again
REV00656,ORD009575,CUST01260,REST0236,3,Very late delivery
REV00657,ORD001079,CUST01820,REST0142,2,Amazing food
REV00658,ORD008359,CUST00717,REST0261,5,Delivery was delayed
REV00659,ORD007334,CUST00619,REST0075,1,Worth the money
REV00660,ORD001072,CUST01057,REST0171,4,Packaging was poor
REV00661,ORD000104,CUST02299,REST0278,3,Loved it
REV00662,ORD005749,CUST00884,REST0095,3,Average experience
REV00663,ORD001419,CUST02142,REST0034,5,Would order again
REV00664,ORD001659,CUST00138,REST0031,5,Would order again
REV00665,ORD005285,CUST00338,REST0229,1,Loved it
REV00666,ORD001150,CUST02178,REST0121,3,Would order again
REV00667,ORD007151,CUST02261,REST0290,2,Delivery was delayed
REV00668,ORD001569,CUST01520,REST0251,3,Would order again
REV00669,ORD001088,CUST01382,REST0110,5,Excellent taste
REV00670,ORD006086,CUST00392,REST0142,2,Average experience
REV00671,ORD008675,CUST01814,REST0166,1,Excellent taste
REV00672,ORD008342,CUST01574,REST0089,4,Excellent taste
REV00673,ORD007812,CUST01685,REST0099,3,Not satisfied
REV00674,ORD006085,CUST02017,REST0179,3,Very late delivery
REV00675,ORD008774,CUST01096,REST0058,3,Loved it
REV00676,ORD008758,CUST01876,REST0098,4,Would order again
REV00677,ORD001693,CUST00461,REST0198,3,Not satisfied
REV00678,ORD004735,CUST01548,REST0058,1,Excellent taste
REV00679,ORD003388,CUST01141,REST0293,1,Worth the money
REV00680,ORD003647,CUST01037,REST0178,2,Worth the money
REV00681,ORD001684,CUST01544,REST0139,5,Excellent taste
REV00682,ORD000009,CUST01574,REST0154,1,Loved it
REV00683,ORD006063,CUST01700,REST0073,3,Loved it
REV00684,ORD006517,CUST00701,REST0019,5,Average experience
REV00685,ORD004124,CUST02099,REST0050,4,Loved it
REV00686,ORD008730,CUST02440,REST0116,1,Very late delivery
REV00687,ORD006046,CUST00925,REST0237,4,Excellent taste
REV00688,ORD000568,CUST00378,REST0027,3,Amazing food
REV00689,ORD009162,CUST00182,REST0072,5,Not satisfied
REV00690,ORD001804,CUST01813,REST0166,1,Would order again
REV00691,ORD008502,CUST01597,REST0021,5,Amazing food
REV00692,ORD004901,CUST00384,REST0265,5,Average experience
REV00693,ORD001600,CUST00812,REST0039,4,Not satisfied
REV00694,ORD007932,CUST00546,REST0262,5,Very late delivery
REV00695,ORD009548,CUST02103,REST0188,3,Average experience
REV00696,ORD002824,CUST00172,REST0077,3,Loved it
REV00697,ORD005468,CUST00525,REST0024,1,Amazing food
REV00698,ORD003530,CUST00432,REST0099,3,Loved it
REV00699,ORD008684,CUST02110,REST0063,4,Not satisfied
REV00700,ORD001156,CUST00324,REST0091,1,Loved it
REV00701,ORD006548,CUST02275,REST0085,1,Worth the money
REV00702,ORD009089,CUST01217,REST0149,4,Average experience
REV00703,ORD007621,CUST02115,REST0133,5,Worth the money
REV00704,ORD008297,CUST00273,REST0217,2,Would order again
REV00705,ORD004541,CUST01070,REST0008,5,Amazing food
REV00706,ORD009135,CUST00253,REST0127,5,Packaging was poor
REV00707,ORD006483,CUST01148,REST0121,3,Worth the money
REV00708,ORD005827,CUST01772,REST0118,4,Would order again
REV00709,ORD001191,CUST00865,REST0191,5,Average experience
REV00710,ORD007445,CUST00923,REST0273,5,Would order again
REV00711,ORD008521,CUST00600,REST0232,4,Excellent taste
REV00712,ORD000961,CUST00745,REST0150,2,Worth the money
REV00713,ORD007455,CUST00568,REST0152,5,Very late delivery
REV00714,ORD000037,CUST02333,REST0065,3,Excellent taste
REV00715,ORD007517,CUST01491,REST0296,1,Excellent taste
REV00716,ORD007645,CUST01360,REST0280,4,Worth the money
REV00717,ORD004439,CUST02112,REST0249,3,Not satisfied
REV00718,ORD006162,CUST01688,REST0156,5,Packaging was poor
REV00719,ORD007745,CUST01439,REST0162,4,Worth the money
REV00720,ORD009588,CUST00517,REST0179,5,Not satisfied
REV00721,ORD008120,CUST02346,REST0187,3,Worth the money
REV00722,ORD006968,CUST01157,REST0039,1,Would order again
REV00723,ORD005719,CUST00041,REST0235,2,Amazing food
REV00724,ORD000578,CUST01030,REST0269,1,Delivery was delayed
REV00725,ORD009834,CUST02092,REST0007,1,Would order again
REV00726,ORD004103,CUST01026,REST0172,2,Delivery was delayed
REV00727,ORD007647,CUST00238,REST0006,2,Average experience
REV00728,ORD004152,CUST01551,REST0098,3,Not satisfied
REV00729,ORD003131,CUST02029,REST0298,5,Average experience
REV00730,ORD004891,CUST02207,REST0247,2,Not satisfied
REV00731,ORD009976,CUST01288,REST0070,5,Would order again
REV00732,ORD007472,CUST00865,REST0101,4,Loved it
REV00733,ORD001834,CUST00543,REST0004,3,Loved it
REV00734,ORD009149,CUST01446,REST0088,3,Average experience
REV00735,ORD004892,CUST01326,REST0179,4,Amazing food
REV00736,ORD002288,CUST01212,REST0191,3,Amazing food
REV00737,ORD001331,CUST00041,REST0086,3,Average experience
REV00738,ORD002772,CUST01113,REST0073,3,Not satisfied
REV00739,ORD003687,CUST02078,REST0229,5,Average experience
REV00740,ORD008284,CUST00128,REST0138,3,Packaging was poor
REV00741,ORD005929,CUST01725,REST0256,5,Worth the money
REV00742,ORD000638,CUST01966,REST0011,5,Very late delivery
REV00743,ORD000048,CUST00397,REST0119,5,Loved it
REV00744,ORD002603,CUST01912,REST0124,1,Not satisfied
REV00745,ORD001966,CUST02238,REST0040,3,Amazing food
REV00746,ORD002169,CUST02109,REST0006,3,Would order again
REV00747,ORD005050,CUST01356,REST0277,5,Would order again
REV00748,ORD003335,CUST00919,REST0085,4,Excellent taste
REV00749,ORD003020,CUST02483,REST0250,2,Not satisfied
REV00750,ORD008765,CUST00785,REST0141,1,Loved it
REV00751,ORD009177,CUST01987,REST0182,5,Packaging was poor
REV00752,ORD001361,CUST02167,REST0152,3,Loved it
REV00753,ORD005799,CUST01751,REST0253,1,Excellent taste
REV00754,ORD009401,CUST00930,REST0250,5,Packaging was poor
REV00755,ORD003252,CUST01679,REST0017,1,Average experience
REV00756,ORD006301,CUST00283,REST0030,4,Loved it
REV00757,ORD002252,CUST01102,REST0288,2,Amazing food
REV00758,ORD006028,CUST00464,REST0033,3,Would order again
REV00759,ORD001176,CUST00499,REST0102,2,Delivery was delayed
REV00760,ORD008800,CUST01020,REST0200,1,Worth the money
REV00761,ORD003280,CUST00596,REST0097,3,Would order again
REV00762,ORD002974,CUST01761,REST0015,2,Very late delivery
REV00763,ORD003397,CUST01462,REST0055,1,Average experience
REV00764,ORD006940,CUST01461,REST0116,2,Loved it
REV00765,ORD000966,CUST00910,REST0137,3,Not satisfied
REV00766,ORD008575,CUST01080,REST0036,4,Worth the money
REV00767,ORD000743,CUST00989,REST0285,4,Would order again
REV00768,ORD007515,CUST01474,REST0103,2,Delivery was delayed
REV00769,ORD003315,CUST01161,REST0231,5,Would order again
REV00770,ORD004899,CUST00269,REST0240,5,Excellent taste
REV00771,ORD009341,CUST00641,REST0107,1,Average experience
REV00772,ORD004673,CUST01079,REST0041,1,Very late delivery
REV00773,ORD008619,CUST00032,REST0019,2,Would order again
REV00774,ORD001218,CUST01582,REST0140,2,Worth the money
REV00775,ORD004398,CUST01487,REST0124,2,Excellent taste
REV00776,ORD006081,CUST00154,REST0162,3,Amazing food
REV00777,ORD002615,CUST02354,REST0205,3,Would order again
REV00778,ORD002621,CUST01534,REST0098,1,Excellent taste
REV00779,ORD008715,CUST01341,REST0231,4,Very late delivery
REV00780,ORD007283,CUST01554,REST0107,1,Delivery was delayed
REV00781,ORD003380,CUST01540,REST0148,2,Amazing food
REV00782,ORD007302,CUST01541,REST0033,5,Amazing food
REV00783,ORD009858,CUST01902,REST0297,2,Amazing food
REV00784,ORD005606,CUST00870,REST0176,1,Very late delivery
REV00785,ORD009814,CUST02446,REST0250,1,Would order again
REV00786,ORD005787,CUST01198,REST0083,1,Worth the money
REV00787,ORD008519,CUST00234,REST0247,3,Loved it
REV00788,ORD006851,CUST00332,REST0021,5,Delivery was delayed
REV00789,ORD001517,CUST00367,REST0142,1,Would order again
REV00790,ORD005099,CUST00733,REST0234,5,Delivery was delayed
REV00791,ORD007637,CUST01755,REST0111,1,Worth the money
REV00792,ORD009086,CUST00051,REST0197,2,Excellent taste
REV00793,ORD008024,CUST02040,REST0145,1,Not satisfied
REV00794,ORD002393,CUST00372,REST0045,2,Amazing food
REV00795,ORD000587,CUST00278,REST0181,1,Very late delivery
REV00796,ORD003520,CUST02015,REST0276,5,Loved it
REV00797,ORD007654,CUST00221,REST0059,5,Excellent taste
REV00798,ORD008947,CUST00619,REST0022,3,Worth the money
REV00799,ORD000851,CUST00976,REST0219,4,Very late delivery
REV00800,ORD000336,CUST00491,REST0037,4,Worth the money
