order_id,customer_id,restaurant_id,partner_id,order_date,order_time,order_amount,delivery_fee,discount,final_amount,payment_id,status,delivery_time_minutes
ORD000244,CUST01484,REST0171,PART0051,2025-07-18,19:54:54,1109,49,235,923,PAY000244,Delivered,48
ORD000245,CUST00489,REST0211,PART0110,2026-01-21,21:41:31,1386,22,71,1337,PAY000245,Delivered,65
ORD000246,CUST02099,REST0192,PART0005,2026-06-04,13:17:46,1784,26,61,1749,PAY000246,Delivered,87
ORD000247,CUST02207,REST0252,PART0073,2026-05-31,15:05:55,215,84,41,258,PAY000247,Cancelled,88
ORD000248,CUST00378,REST0286,PART0029,2025-07-26,06:03:13,1654,29,289,1394,PAY000248,Delivered,83
ORD000249,CUST02351,REST0240,PART0049,2025-12-06,18:09:34,1785,85,89,1781,PAY000249,Delivered,24
ORD000250,CUST01849,REST0078,PART0085,2025-10-03,03:12:09,1824,55,476,1403,PAY000250,Delivered,24
ORD000251,CUST01860,REST0271,PART0111,2025-11-02,16:42:28,1476,93,173,1396,PAY000251,Delivered,17
ORD000252,CUST01598,REST0010,PART0003,2026-02-23,01:26:13,1327,57,3,1381,PAY000252,Delivered,43
ORD000253,CUST00913,REST0300,PART0084,2025-12-28,21:05:02,1024,39,132,931,PAY000253,Delayed,83
ORD000254,CUST02353,REST0182,PART0148,2026-04-26,13:21:35,1488,45,394,1139,PAY000254,Delivered,34
ORD000255,CUST01264,REST0093,PART0026,2026-01-04,23:51:30,1733,38,211,1560,PAY000255,Delivered,18
ORD000256,CUST00522,REST0277,PART0090,2026-02-03,12:52:29,1382,25,399,1008,PAY000256,Delivered,23
ORD000257,CUST00856,REST0104,PART0078,2025-09-03,05:51:45,1932,60,235,1757,PAY000257,Delivered,35
ORD000258,CUST01456,REST0014,PART0036,2026-06-03,23:37:32,705,49,55,699,PAY000258,Delayed,71
ORD000259,CUST01819,REST0107,PART0098,2026-01-08,11:58:29,1858,68,26,1900,PAY000259,Delivered,21
ORD000260,CUST00843,REST0195,PART0032,2025-11-07,18:50:48,1048,71,101,1018,PAY000260,Delivered,26
ORD000261,CUST00499,REST0084,PART0054,2026-07-07,18:07:38,1187,94,264,1017,PAY000261,Delivered,30
ORD000262,CUST01298,REST0213,PART0049,2025-08-27,19:28:35,1666,97,183,1580,PAY000262,Delivered,41
ORD000263,CUST01958,REST0131,PART0131,2026-04-20,09:44:03,1787,84,368,1503,PAY000263,Delayed,29
ORD000264,CUST01721,REST0205,PART0026,2026-04-16,13:11:31,183,20,24,179,PAY000264,Delivered,60
ORD000265,CUST01232,REST0118,PART0022,2026-07-08,05:12:16,784,28,111,701,PAY000265,Delivered,64
ORD000266,CUST01325,REST0024,PART0037,2026-06-09,07:22:40,182,55,46,191,PAY000266,Delivered,46
ORD000267,CUST02125,REST0080,PART0036,2025-08-31,19:43:09,1306,21,65,1262,PAY000267,Delayed,75
ORD000268,CUST01201,REST0191,PART0107,2026-01-04,19:56:50,275,96,26,345,PAY000268,Delayed,35
ORD000269,CUST00621,REST0093,PART0094,2026-06-26,10:45:06,503,42,132,413,PAY000269,Delivered,29
ORD000270,CUST01254,REST0207,PART0096,2025-12-31,02:48:09,211,83,26,268,PAY000270,Delayed,48
ORD000271,CUST00106,REST0170,PART0008,2026-01-23,19:16:00,807,23,200,630,PAY000271,Delivered,75
ORD000272,CUST01670,REST0024,PART0139,2025-10-26,09:39:23,1655,38,467,1226,PAY000272,Delivered,63
ORD000273,CUST00648,REST0052,PART0004,2025-08-18,23:25:17,1629,87,86,1630,PAY000273,Delayed,59
ORD000274,CUST00461,REST0244,PART0119,2026-06-16,23:32:29,338,73,8,403,PAY000274,Delivered,68
ORD000275,CUST00003,REST0160,PART0122,2025-09-07,09:01:42,1051,37,308,780,PAY000275,Delayed,75
ORD000276,CUST02212,REST0188,PART0025,2025-11-01,09:09:49,412,61,84,389,PAY000276,Cancelled,76
ORD000277,CUST02109,REST0067,PART0037,2026-04-26,09:06:45,551,36,56,531,PAY000277,Delivered,43
ORD000278,CUST01655,REST0145,PART0027,2026-04-01,22:40:22,1672,32,367,1337,PAY000278,Delivered,46
ORD000279,CUST01234,REST0169,PART0119,2025-08-30,11:18:08,663,43,186,520,PAY000279,Cancelled,90
ORD000280,CUST00595,REST0297,PART0009,2025-11-30,14:42:43,821,74,95,800,PAY000280,Cancelled,64
ORD000281,CUST00140,REST0122,PART0042,2026-05-24,08:16:11,523,21,36,508,PAY000281,Delayed,65
ORD000282,CUST01982,REST0177,PART0049,2025-08-15,22:45:01,173,93,30,236,PAY000282,Delivered,88
ORD000283,CUST01077,REST0280,PART0113,2026-05-01,06:57:40,1075,47,232,890,PAY000283,Delayed,30
ORD000284,CUST01382,REST0096,PART0066,2026-05-20,08:04:21,1492,85,172,1405,PAY000284,Delivered,58
ORD000285,CUST00396,REST0176,PART0133,2025-10-10,15:05:58,1731,90,467,1354,PAY000285,Delivered,48
ORD000286,CUST00105,REST0279,PART0033,2026-04-24,17:17:36,1751,66,436,1381,PAY000286,Delivered,27
ORD000287,CUST02255,REST0152,PART0033,2025-08-14,02:47:14,1086,34,61,1059,PAY000287,Delivered,59
ORD000288,CUST00340,REST0259,PART0047,2025-11-20,06:43:53,1076,75,283,868,PAY000288,Delivered,65
ORD000289,CUST00069,REST0102,PART0091,2025-09-15,02:35:42,549,38,56,531,PAY000289,Delivered,82
ORD000290,CUST02184,REST0186,PART0139,2026-01-29,03:56:07,1747,39,48,1738,PAY000290,Delivered,44
ORD000291,CUST00411,REST0085,PART0058,2025-11-23,11:21:39,491,67,40,518,PAY000291,Cancelled,34
ORD000292,CUST01215,REST0200,PART0134,2025-10-31,11:18:19,720,26,102,644,PAY000292,Delivered,68
ORD000293,CUST01229,REST0001,PART0020,2026-01-08,08:22:59,1108,61,69,1100,PAY000293,Cancelled,47
ORD000294,CUST00274,REST0031,PART0106,2026-03-18,03:37:59,1652,98,304,1446,PAY000294,Delivered,32
ORD000295,CUST01603,REST0082,PART0108,2026-04-27,21:21:05,1134,40,124,1050,PAY000295,Delivered,65
ORD000296,CUST00289,REST0116,PART0071,2026-01-31,09:50:43,546,51,89,508,PAY000296,Delivered,32
ORD000297,CUST00622,REST0106,PART0114,2026-04-03,06:02:43,402,94,120,376,PAY000297,Delivered,33
ORD000298,CUST00481,REST0267,PART0080,2026-05-14,00:22:53,1707,61,11,1757,PAY000298,Delivered,82
ORD000299,CUST00952,REST0225,PART0077,2025-08-14,00:20:48,1730,100,482,1348,PAY000299,Delivered,30
ORD000300,CUST00630,REST0037,PART0088,2026-04-16,17:44:12,1671,98,232,1537,PAY000300,Delivered,49
ORD000301,CUST01911,REST0219,PART0150,2026-04-09,09:50:05,931,52,57,926,PAY000301,Delivered,36
ORD000302,CUST02142,REST0053,PART0023,2025-11-15,12:01:59,1703,57,115,1645,PAY000302,Delivered,61
ORD000303,CUST01728,REST0030,PART0027,2026-06-27,18:22:28,1930,83,442,1571,PAY000303,Delivered,50
ORD000304,CUST01719,REST0129,PART0092,2026-07-10,08:54:00,665,85,84,666,PAY000304,Delayed,25
ORD000305,CUST02400,REST0254,PART0057,2025-07-31,03:18:13,357,82,31,408,PAY000305,Delayed,90
ORD000306,CUST01999,REST0288,PART0145,2025-12-31,13:09:51,1513,54,53,1514,PAY000306,Delivered,63
ORD000307,CUST02465,REST0056,PART0026,2025-08-24,05:56:57,1212,68,21,1259,PAY000307,Delayed,88
ORD000308,CUST02377,REST0216,PART0101,2026-07-13,08:05:29,390,50,46,394,PAY000308,Delivered,20
ORD000309,CUST01888,REST0294,PART0134,2026-04-16,01:50:04,1475,76,436,1115,PAY000309,Delivered,19
ORD000310,CUST00106,REST0111,PART0146,2026-05-20,16:14:53,1815,100,442,1473,PAY000310,Delivered,38
ORD000311,CUST01198,REST0212,PART0008,2026-02-03,16:37:49,1441,62,50,1453,PAY000311,Delivered,73
ORD000312,CUST01019,REST0142,PART0115,2025-11-16,13:21:35,884,64,180,768,PAY000312,Delivered,21
ORD000313,CUST00858,REST0286,PART0141,2025-09-28,04:26:10,1088,53,82,1059,PAY000313,Delivered,56
ORD000314,CUST00705,REST0256,PART0023,2026-06-08,00:29:51,1692,64,399,1357,PAY000314,Delivered,57
ORD000315,CUST00933,REST0163,PART0079,2026-02-18,00:18:57,1412,88,378,1122,PAY000315,Delivered,27
ORD000316,CUST02037,REST0096,PART0098,2026-03-29,23:58:26,1459,71,160,1370,PAY000316,Delivered,40
ORD000317,CUST01381,REST0225,PART0093,2026-06-06,13:06:58,1903,82,359,1626,PAY000317,Delivered,35
ORD000318,CUST00778,REST0298,PART0080,2026-06-22,01:22:12,811,22,28,805,PAY000318,Delivered,79
ORD000319,CUST00729,REST0204,PART0020,2026-03-16,09:17:16,756,91,137,710,PAY000319,Delivered,40
ORD000320,CUST01658,REST0135,PART0038,2025-07-30,01:56:42,335,96,84,347,PAY000320,Delivered,58
ORD000321,CUST01578,REST0054,PART0076,2026-03-19,15:44:02,874,70,68,876,PAY000321,Delivered,87
ORD000322,CUST00168,REST0126,PART0141,2026-03-16,20:30:44,813,48,113,748,PAY000322,Delivered,34
ORD000323,CUST00897,REST0126,PART0058,2025-07-19,08:04:59,203,83,14,272,PAY000323,Delivered,71
ORD000324,CUST00999,REST0011,PART0124,2025-10-19,17:52:26,447,21,75,393,PAY000324,Delayed,71
ORD000325,CUST00788,REST0212,PART0048,2025-09-07,09:33:22,1289,90,290,1089,PAY000325,Delivered,81
ORD000326,CUST01072,REST0187,PART0068,2026-02-28,22:54:29,968,100,198,870,PAY000326,Delivered,70
ORD000327,CUST02214,REST0183,PART0020,2025-12-09,08:18:52,896,50,163,783,PAY000327,Delivered,32
ORD000328,CUST02372,REST0066,PART0025,2026-06-19,22:29:28,1911,51,551,1411,PAY000328,Delivered,79
ORD000329,CUST02475,REST0117,PART0090,2025-10-09,18:17:37,1246,60,53,1253,PAY000329,Delivered,85
ORD000330,CUST00218,REST0236,PART0113,2026-04-03,17:50:48,1102,54,294,862,PAY000330,Delivered,78
ORD000331,CUST00091,REST0287,PART0115,2025-09-30,05:38:45,1043,28,87,984,PAY000331,Delivered,86
ORD000332,CUST00606,REST0033,PART0091,2025-10-27,06:26:13,1984,64,488,1560,PAY000332,Cancelled,23
ORD000333,CUST02449,REST0252,PART0111,2026-01-14,19:35:06,666,23,182,507,PAY000333,Delivered,32
ORD000334,CUST02206,REST0156,PART0085,2025-09-13,01:15:02,590,77,79,588,PAY000334,Delivered,44
ORD000335,CUST00591,REST0277,PART0081,2026-01-20,09:43:33,1785,85,416,1454,PAY000335,Delivered,15
ORD000336,CUST00491,REST0037,PART0017,2026-05-28,07:35:58,258,65,75,248,PAY000336,Delivered,82
ORD000337,CUST00798,REST0128,PART0046,2025-09-26,21:44:08,1645,40,375,1310,PAY000337,Delivered,38
ORD000338,CUST00490,REST0170,PART0023,2026-04-27,03:04:23,1479,83,373,1189,PAY000338,Delivered,27
ORD000339,CUST01562,REST0243,PART0036,2026-01-25,03:37:03,1325,69,208,1186,PAY000339,Delivered,58
ORD000340,CUST00727,REST0221,PART0065,2025-11-02,23:48:42,346,59,45,360,PAY000340,Delivered,78
ORD000341,CUST00822,REST0117,PART0090,2025-09-05,10:10:54,527,53,102,478,PAY000341,Delivered,25
ORD000342,CUST01056,REST0011,PART0016,2025-10-01,08:37:34,1075,32,268,839,PAY000342,Delivered,86
ORD000343,CUST00691,REST0001,PART0136,2026-03-19,18:18:09,1548,67,48,1567,PAY000343,Delivered,16
ORD000344,CUST00114,REST0291,PART0145,2026-06-21,09:26:08,819,69,78,810,PAY000344,Delivered,62
ORD000345,CUST00745,REST0275,PART0056,2025-08-19,16:38:41,503,44,127,420,PAY000345,Delivered,59
ORD000346,CUST02352,REST0091,PART0113,2026-02-01,18:06:53,1936,39,383,1592,PAY000346,Delivered,37
ORD000347,CUST00159,REST0276,PART0031,2026-06-14,03:04:20,454,76,7,523,PAY000347,Delivered,54
ORD000348,CUST00739,REST0266,PART0043,2026-04-23,03:17:01,370,64,87,347,PAY000348,Delivered,27
ORD000349,CUST01382,REST0233,PART0141,2026-05-03,07:08:05,545,97,39,603,PAY000349,Delivered,64
ORD000350,CUST01386,REST0127,PART0094,2025-10-07,10:10:43,388,90,8,470,PAY000350,Delivered,33
ORD000351,CUST01656,REST0022,PART0092,2025-07-17,11:35:48,1824,82,192,1714,PAY000351,Delivered,22
ORD000352,CUST02130,REST0047,PART0083,2025-12-31,21:56:11,1810,95,101,1804,PAY000352,Delivered,82
ORD000353,CUST01615,REST0280,PART0052,2025-08-11,08:42:44,1327,88,267,1148,PAY000353,Delivered,51
ORD000354,CUST01200,REST0219,PART0104,2026-01-22,19:21:53,427,77,50,454,PAY000354,Delivered,70
ORD000355,CUST02013,REST0054,PART0083,2026-02-17,20:16:44,318,82,3,397,PAY000355,Delivered,86
ORD000356,CUST02039,REST0148,PART0015,2026-03-10,14:44:56,1398,69,156,1311,PAY000356,Delayed,82
ORD000357,CUST02407,REST0293,PART0139,2025-10-05,05:35:26,535,31,78,488,PAY000357,Cancelled,37
ORD000358,CUST01241,REST0198,PART0049,2026-04-17,23:22:59,1244,23,24,1243,PAY000358,Delivered,60
ORD000359,CUST02147,REST0092,PART0131,2025-09-23,09:56:39,257,75,65,267,PAY000359,Delivered,62
ORD000360,CUST00761,REST0114,PART0082,2025-07-31,07:33:10,589,32,117,504,PAY000360,Delivered,24
ORD000361,CUST00064,REST0024,PART0098,2025-12-25,15:19:10,1164,46,292,918,PAY000361,Delivered,41
ORD000362,CUST01355,REST0091,PART0100,2026-04-09,10:14:44,744,20,61,703,PAY000362,Delivered,44
ORD000363,CUST00639,REST0073,PART0064,2025-10-26,09:49:03,1865,71,45,1891,PAY000363,Delivered,48
ORD000364,CUST01269,REST0105,PART0070,2026-03-11,10:53:28,1543,93,363,1273,PAY000364,Delivered,67
ORD000365,CUST01140,REST0098,PART0125,2025-12-10,22:21:13,1001,72,193,880,PAY000365,Delivered,47
ORD000366,CUST01620,REST0022,PART0115,2026-03-18,07:23:02,171,100,44,227,PAY000366,Delivered,31
ORD000367,CUST00651,REST0251,PART0018,2026-02-28,00:07:28,294,34,14,314,PAY000367,Delivered,38
ORD000368,CUST01051,REST0204,PART0073,2025-10-15,09:30:05,820,41,241,620,PAY000368,Delivered,83
ORD000369,CUST00445,REST0062,PART0102,2026-03-20,21:43:23,733,92,66,759,PAY000369,Delivered,40
ORD000370,CUST00521,REST0266,PART0010,2025-11-28,15:56:48,1286,83,102,1267,PAY000370,Delayed,75
ORD000371,CUST00156,REST0199,PART0048,2026-01-20,07:10:16,373,34,29,378,PAY000371,Cancelled,25
ORD000372,CUST01795,REST0074,PART0114,2026-02-07,06:02:53,1042,98,189,951,PAY000372,Delivered,20
ORD000373,CUST01303,REST0023,PART0146,2026-03-28,08:55:31,1720,44,215,1549,PAY000373,Delivered,16
ORD000374,CUST00719,REST0180,PART0119,2025-09-24,04:06:47,849,52,235,666,PAY000374,Delivered,40
ORD000375,CUST01196,REST0259,PART0017,2026-06-22,04:18:59,951,68,78,941,PAY000375,Delivered,43
ORD000376,CUST01798,REST0013,PART0113,2025-11-09,18:55:55,1434,44,171,1307,PAY000376,Cancelled,23
ORD000377,CUST00660,REST0074,PART0141,2026-06-07,17:36:28,1232,56,285,1003,PAY000377,Delayed,55
ORD000378,CUST02122,REST0274,PART0005,2025-10-14,07:11:40,378,28,52,354,PAY000378,Delivered,36
ORD000379,CUST00426,REST0120,PART0002,2026-06-21,01:44:50,908,24,73,859,PAY000379,Delivered,63
ORD000380,CUST02323,REST0062,PART0058,2025-11-06,16:30:34,1302,27,198,1131,PAY000380,Delivered,19
ORD000381,CUST01952,REST0293,PART0099,2026-04-01,15:46:39,1267,29,10,1286,PAY000381,Cancelled,51
ORD000382,CUST02010,REST0129,PART0089,2026-01-20,14:52:42,1682,50,349,1383,PAY000382,Delivered,73
ORD000383,CUST02198,REST0185,PART0058,2026-01-22,14:59:30,1990,39,465,1564,PAY000383,Delivered,33
ORD000384,CUST01054,REST0083,PART0095,2026-05-21,16:00:16,1454,42,198,1298,PAY000384,Delivered,17
ORD000385,CUST00175,REST0236,PART0106,2026-03-17,22:04:25,1799,58,147,1710,PAY000385,Delivered,84
ORD000386,CUST00853,REST0208,PART0108,2025-12-15,13:27:16,973,36,180,829,PAY000386,Delivered,68
ORD000387,CUST01592,REST0238,PART0094,2026-03-05,10:05:03,1652,77,227,1502,PAY000387,Delivered,58
ORD000388,CUST02171,REST0106,PART0063,2025-12-01,22:27:53,1512,71,68,1515,PAY000388,Delivered,42
ORD000389,CUST01489,REST0238,PART0141,2026-02-12,06:46:16,1314,44,373,985,PAY000389,Delivered,67
ORD000390,CUST01610,REST0073,PART0121,2026-01-19,00:39:18,1468,59,109,1418,PAY000390,Delivered,28
ORD000391,CUST01689,REST0027,PART0052,2025-11-07,23:16:48,1485,77,153,1409,PAY000391,Delivered,42
ORD000392,CUST01575,REST0265,PART0111,2025-08-22,17:32:48,1279,40,337,982,PAY000392,Delivered,38
ORD000393,CUST02325,REST0089,PART0070,2025-10-09,06:22:20,198,46,24,220,PAY000393,Delayed,87
ORD000394,CUST00811,REST0078,PART0106,2025-08-28,21:07:55,1463,71,294,1240,PAY000394,Delivered,55
ORD000395,CUST01994,REST0162,PART0136,2026-06-23,08:19:48,653,36,195,494,PAY000395,Delivered,19
ORD000396,CUST00088,REST0005,PART0014,2026-06-29,12:44:42,1761,28,87,1702,PAY000396,Delivered,57
ORD000397,CUST00617,REST0110,PART0079,2026-05-05,10:32:21,791,65,51,805,PAY000397,Delivered,23
ORD000398,CUST01830,REST0244,PART0087,2026-05-08,22:11:50,1426,60,298,1188,PAY000398,Cancelled,37
ORD000399,CUST00623,REST0084,PART0107,2025-11-04,19:21:18,357,91,20,428,PAY000399,Delivered,30
ORD000400,CUST02301,REST0283,PART0121,2025-12-26,04:41:30,1416,72,81,1407,PAY000400,Delivered,50
ORD000401,CUST00398,REST0021,PART0035,2026-01-05,21:44:44,382,38,56,364,PAY000401,Delivered,63
ORD000402,CUST00082,REST0186,PART0113,2025-11-19,14:42:44,926,81,87,920,PAY000402,Delivered,89
ORD000403,CUST02015,REST0291,PART0089,2025-10-20,07:41:31,522,77,5,594,PAY000403,Cancelled,58
ORD000404,CUST01230,REST0202,PART0039,2026-03-30,11:58:37,291,42,17,316,PAY000404,Delivered,29
ORD000405,CUST00341,REST0182,PART0127,2025-12-28,05:49:24,1448,61,149,1360,PAY000405,Delivered,17
ORD000406,CUST00693,REST0187,PART0065,2025-08-30,05:18:17,1974,95,427,1642,PAY000406,Delivered,39
ORD000407,CUST02006,REST0164,PART0043,2025-09-22,16:02:35,723,86,6,803,PAY000407,Delivered,21
ORD000408,CUST01839,REST0222,PART0087,2026-01-12,17:26:41,1584,59,134,1509,PAY000408,Delivered,20
ORD000409,CUST00329,REST0171,PART0142,2025-11-17,02:12:39,1685,78,337,1426,PAY000409,Delivered,19
ORD000410,CUST02350,REST0010,PART0078,2026-03-29,19:09:00,1935,99,10,2024,PAY000410,Delivered,63
ORD000411,CUST00148,REST0139,PART0097,2025-08-29,08:01:36,1112,68,198,982,PAY000411,Delivered,57
ORD000412,CUST01668,REST0176,PART0034,2025-11-28,05:27:32,1794,85,434,1445,PAY000412,Delivered,59
ORD000413,CUST01154,REST0137,PART0022,2026-04-12,22:00:35,1281,44,250,1075,PAY000413,Delivered,72
ORD000414,CUST00465,REST0012,PART0033,2025-12-17,20:15:11,1799,60,521,1338,PAY000414,Delivered,28
ORD000415,CUST00267,REST0079,PART0147,2026-04-15,23:10:45,302,42,47,297,PAY000415,Delivered,45
ORD000416,CUST00056,REST0175,PART0019,2025-09-03,23:22:39,1918,29,9,1938,PAY000416,Delivered,34
ORD000417,CUST01356,REST0055,PART0032,2026-05-12,17:01:43,1432,78,323,1187,PAY000417,Delivered,22
ORD000418,CUST00376,REST0047,PART0001,2026-06-23,20:13:32,558,30,47,541,PAY000418,Delayed,70
ORD000419,CUST01585,REST0165,PART0136,2026-01-20,02:33:49,580,26,20,586,PAY000419,Delivered,39
ORD000420,CUST02480,REST0096,PART0121,2026-06-07,12:17:08,1824,45,507,1362,PAY000420,Delivered,51
ORD000421,CUST00758,REST0260,PART0002,2026-05-24,18:20:17,1921,27,453,1495,PAY000421,Delivered,25
ORD000422,CUST02221,REST0295,PART0049,2026-06-16,18:56:29,554,53,36,571,PAY000422,Delivered,30
ORD000423,CUST00933,REST0084,PART0102,2026-01-22,05:13:39,535,43,82,496,PAY000423,Delayed,90
ORD000424,CUST01170,REST0112,PART0110,2026-03-06,16:03:57,1381,72,259,1194,PAY000424,Delivered,47
ORD000425,CUST00029,REST0129,PART0073,2025-12-23,05:56:14,1656,50,271,1435,PAY000425,Delayed,35
ORD000426,CUST01410,REST0031,PART0111,2026-04-09,03:09:52,276,28,63,241,PAY000426,Delivered,25
ORD000427,CUST02410,REST0186,PART0017,2025-10-15,10:50:46,174,31,20,185,PAY000427,Cancelled,87
ORD000428,CUST01518,REST0256,PART0077,2025-07-27,11:44:32,1073,65,245,893,PAY000428,Delivered,77
ORD000429,CUST02406,REST0088,PART0011,2025-11-06,05:27:29,1268,44,116,1196,PAY000429,Delivered,60
ORD000430,CUST01652,REST0238,PART0119,2025-10-28,07:01:24,1102,79,166,1015,PAY000430,Delivered,72
ORD000431,CUST00101,REST0072,PART0082,2026-01-29,07:55:02,440,69,107,402,PAY000431,Delivered,63
ORD000432,CUST01780,REST0089,PART0039,2025-10-07,18:43:36,968,66,7,1027,PAY000432,Delivered,90
ORD000433,CUST01603,REST0242,PART0039,2026-06-26,19:25:40,594,32,4,622,PAY000433,Delayed,49
ORD000434,CUST01607,REST0082,PART0078,2026-06-11,17:34:41,555,22,127,450,PAY000434,Delivered,85
ORD000435,CUST02486,REST0256,PART0111,2026-05-16,06:16:36,616,44,124,536,PAY000435,Delivered,70
ORD000436,CUST00435,REST0035,PART0083,2025-12-22,02:00:09,1148,27,180,995,PAY000436,Delivered,76
ORD000437,CUST02125,REST0254,PART0056,2025-08-08,20:31:09,742,38,60,720,PAY000437,Delivered,68
ORD000438,CUST00650,REST0174,PART0080,2026-02-19,14:24:35,176,59,40,195,PAY000438,Delivered,69
ORD000439,CUST02170,REST0145,PART0088,2026-05-11,23:28:36,399,96,16,479,PAY000439,Delivered,62
ORD000440,CUST00259,REST0010,PART0115,2025-11-18,18:09:35,906,92,242,756,PAY000440,Delivered,62
ORD000441,CUST00957,REST0161,PART0122,2025-10-25,20:07:46,654,46,83,617,PAY000441,Delivered,50
ORD000442,CUST01357,REST0100,PART0033,2026-04-04,09:08:45,847,93,203,737,PAY000442,Delayed,56
ORD000443,CUST00971,REST0128,PART0126,2025-11-16,14:12:34,618,95,156,557,PAY000443,Delivered,87
ORD000444,CUST02093,REST0049,PART0099,2025-12-22,22:43:29,1973,22,320,1675,PAY000444,Delayed,33
ORD000445,CUST02011,REST0237,PART0069,2025-12-15,05:42:10,808,30,135,703,PAY000445,Delivered,23
ORD000446,CUST00587,REST0187,PART0016,2026-05-26,10:30:11,947,44,141,850,PAY000446,Delivered,75
ORD000447,CUST01459,REST0248,PART0144,2026-01-03,21:04:44,607,20,83,544,PAY000447,Cancelled,33
ORD000448,CUST02197,REST0103,PART0049,2025-12-28,08:56:11,1142,60,309,893,PAY000448,Delivered,30
ORD000449,CUST00799,REST0269,PART0130,2025-12-18,01:45:15,1652,27,376,1303,PAY000449,Delivered,51
ORD000450,CUST00045,REST0153,PART0067,2025-10-25,11:41:10,1769,68,433,1404,PAY000450,Delivered,41
ORD000451,CUST01727,REST0041,PART0095,2026-07-05,13:41:05,756,23,7,772,PAY000451,Delivered,74
ORD000452,CUST02275,REST0081,PART0114,2025-08-06,11:00:42,1064,100,195,969,PAY000452,Delivered,55
ORD000453,CUST00811,REST0233,PART0073,2025-10-28,10:41:23,710,78,70,718,PAY000453,Delivered,35
ORD000454,CUST00070,REST0064,PART0014,2026-01-20,19:01:48,413,61,122,352,PAY000454,Delivered,56
ORD000455,CUST01292,REST0193,PART0141,2026-04-25,00:59:07,1127,67,72,1122,PAY000455,Cancelled,18
ORD000456,CUST00142,REST0145,PART0083,2025-10-09,06:32:13,960,42,167,835,PAY000456,Delayed,87
ORD000457,CUST00541,REST0255,PART0017,2025-11-25,05:20:41,230,85,7,308,PAY000457,Delivered,23
ORD000458,CUST00670,REST0121,PART0024,2026-03-20,08:13:21,460,33,133,360,PAY000458,Delivered,61
ORD000459,CUST01408,REST0036,PART0127,2026-05-30,02:59:38,842,30,105,767,PAY000459,Delivered,66
ORD000460,CUST01622,REST0080,PART0141,2025-08-02,23:04:50,277,87,53,311,PAY000460,Delivered,26
ORD000461,CUST01069,REST0117,PART0062,2025-11-13,01:19:10,1068,40,59,1049,PAY000461,Delivered,22
ORD000462,CUST00924,REST0246,PART0011,2026-01-06,02:03:54,199,26,41,184,PAY000462,Delivered,20
ORD000463,CUST00626,REST0071,PART0129,2025-12-22,09:30:44,1703,49,486,1266,PAY000463,Delivered,55
ORD000464,CUST02090,REST0149,PART0127,2025-10-10,04:33:03,943,70,9,1004,PAY000464,Delivered,18
ORD000465,CUST00820,REST0019,PART0054,2026-02-23,13:55:54,1276,28,20,1284,PAY000465,Delivered,44
ORD000466,CUST00331,REST0298,PART0095,2026-06-21,07:10:49,1156,20,178,998,PAY000466,Delivered,80
